epiweek,time_value,issue,geo_type,geo_value,week,weekorder,sarscov2_tests,sarscov2_positive_tests,flu_tests,flu_positive_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests,year
202442,2024-10-19,2025-02-20,province,mb,42,8,1243,231,228,8,4,2,2,8,0,228,0,82,0,0,0,2,0,82,0,79,0,82,21,79,0,2024
202442,2024-10-19,2025-02-20,province,sk,42,8,1921,312,1297,5,0,0,1,1,4,1190,4,551,2,2,0,6,0,551,2,551,1,551,82,551,0,2024
202442,2024-10-19,2025-02-20,province,ab,42,8,5606,770,3016,25,17,5,3,25,0,2847,17,1128,7,2,1,1,0,1128,11,1128,1,1120,136,1128,1,2024
202442,2024-10-19,2025-02-20,region,prairies,42,8,8770,1313,4541,38,21,7,6,34,4,4265,21,1761,9,4,1,9,0,1761,13,1758,2,1753,239,1758,1,2024
202442,2024-10-19,2025-02-20,province,bc,42,8,3828,615,4004,47,17,1,2,46,1,3903,41,998,6,1,3,11,0,1029,12,998,10,1027,240,988,4,2024
202442,2024-10-19,2025-02-20,province,yt,42,8,41,1,34,1,1,0,0,1,0,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202442,2024-10-19,2025-02-20,province,nt,42,8,46,9,46,0,0,0,0,0,0,46,0,NA,NA,NA,NA,NA,NA,46,0,46,0,46,10,NA,NA,2024
202442,2024-10-19,2025-02-20,province,nu,42,8,92,12,53,0,0,0,0,0,0,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202442,2024-10-19,2025-02-20,region,territories,42,8,179,22,133,1,1,0,0,1,0,133,0,NA,NA,NA,NA,NA,NA,46,0,46,0,46,10,NA,NA,2024
202442,2024-10-19,2025-02-20,nation,ca,42,8,35253,5488,26012,133,49,10,42,120,13,24723,326,10635,36,16,9,37,71,10738,104,10686,26,10779,1689,8805,38,2024
202443,2024-10-26,2025-02-20,province,nl,43,9,879,86,744,3,0,0,3,3,0,744,0,744,2,1,0,11,0,744,5,744,0,744,141,744,2,2024
202443,2024-10-26,2025-02-20,province,pe,43,9,259,40,145,0,0,0,0,0,0,145,1,27,0,0,1,2,0,27,1,27,0,27,11,27,0,2024
202443,2024-10-26,2025-02-20,province,ns,43,9,1440,186,1326,0,0,0,0,0,0,1223,2,39,0,0,0,0,0,39,1,39,0,39,10,39,0,2024
202443,2024-10-26,2025-02-20,province,nb,43,9,1203,132,836,2,1,1,0,2,0,836,3,158,0,1,1,2,0,158,4,158,0,158,50,158,1,2024
202443,2024-10-26,2025-02-20,region,atlantic,43,9,3781,444,3051,5,1,1,3,5,0,2948,6,968,2,2,2,15,0,968,11,968,0,968,212,968,3,2024
202443,2024-10-26,2025-02-20,lab,région nord est,43,9,1132,113,1091,1,0,0,1,1,0,687,13,114,2,0,0,2,0,114,8,112,0,114,30,114,1,2024
202443,2024-10-26,2025-02-20,lab,québec chaudière appalaches,43,9,1737,266,1378,7,0,0,4,4,3,1378,49,698,2,1,0,4,0,717,30,698,1,710,136,583,7,2024
202443,2024-10-26,2025-02-20,lab,centre du québec,43,9,2208,331,973,2,0,0,0,0,2,685,44,51,0,0,0,0,0,51,3,51,1,63,16,52,0,2024
202443,2024-10-26,2025-02-20,lab,montréal laval,43,9,1855,284,1846,5,0,0,3,3,2,1682,47,903,16,13,3,3,0,903,17,908,2,928,106,903,9,2024
202443,2024-10-26,2025-02-20,lab,ouest du québec,43,9,1391,224,709,1,0,0,1,1,0,707,21,21,0,0,0,0,0,21,2,21,0,23,13,21,1,2024
202443,2024-10-26,2025-02-20,lab,montérégie,43,9,1640,234,1407,3,0,0,2,2,1,1406,44,7,0,0,0,0,0,7,0,7,0,12,0,7,0,2024
202443,2024-10-26,2025-02-20,province,qc,43,9,9963,1452,7404,19,0,0,11,11,8,6545,218,1794,20,14,3,9,0,1813,60,1797,4,1850,301,1680,18,2024
202443,2024-10-26,2025-02-20,lab,ottawa phl,43,9,199,77,204,0,0,0,0,0,0,204,2,146,0,0,0,0,2,146,0,146,0,146,12,146,0,2024
202443,2024-10-26,2025-02-20,lab,eorla,43,9,793,116,543,3,0,0,3,3,0,543,15,109,3,1,0,4,0,109,3,109,0,109,22,109,1,2024
202443,2024-10-26,2025-02-20,lab,kingston phl,43,9,183,80,152,0,0,0,0,0,0,152,1,114,0,0,0,0,1,114,0,114,0,114,15,114,0,2024
202443,2024-10-26,2025-02-20,lab,peterborough phl,43,9,56,20,94,1,1,0,0,1,0,94,4,59,0,0,0,0,3,59,2,59,0,59,6,59,0,2024
202443,2024-10-26,2025-02-20,lab,cphl toronto,43,9,1417,504,1437,7,16,0,0,7,0,1439,19,1178,0,0,0,0,46,1178,7,1176,4,1178,247,1176,4,2024
202443,2024-10-26,2025-02-20,lab,uhn mount sinai hospital,43,9,1045,151,1007,5,0,0,4,4,1,1007,3,84,0,0,1,0,0,84,0,84,1,84,10,84,0,2024
202443,2024-10-26,2025-02-20,lab,sick kids hospital toronto,43,9,118,7,147,0,0,0,0,0,0,147,5,147,1,0,0,1,0,147,2,147,0,147,34,147,2,2024
202443,2024-10-26,2025-02-20,lab,shared hospital laboratory,43,9,1881,131,1410,5,5,0,0,5,0,1410,13,1410,0,0,0,0,22,1410,7,1410,1,1410,92,1410,1,2024
202443,2024-10-26,2025-02-20,lab,hamilton phl,43,9,69,23,83,1,7,1,0,1,0,87,0,79,0,0,0,0,11,79,3,75,0,79,14,75,0,2024
202443,2024-10-26,2025-02-20,lab,st josephs hamilton,43,9,1785,155,1696,8,0,0,7,7,1,1696,25,1696,0,0,2,0,0,1696,9,1696,2,1696,163,0,0,2024
202443,2024-10-26,2025-02-20,lab,london phl,43,9,528,170,417,0,1,2,0,0,0,417,0,361,0,0,0,0,5,361,0,361,0,361,30,361,0,2024
202443,2024-10-26,2025-02-20,lab,st josephs london,43,9,565,106,254,1,0,0,1,1,0,254,3,56,0,0,0,0,0,56,0,56,0,56,7,56,0,2024
202443,2024-10-26,2025-02-20,lab,orillia phl,43,9,20,14,17,0,0,0,0,0,0,16,0,13,0,0,0,0,0,13,0,13,0,13,2,13,0,2024
202443,2024-10-26,2025-02-20,lab,sudbury phl,43,9,27,12,26,1,0,0,0,0,1,26,0,21,0,0,0,0,0,21,0,21,0,21,1,21,0,2024
202443,2024-10-26,2025-02-20,lab,timmins phl,43,9,61,28,66,0,0,0,0,0,0,66,0,44,0,0,0,0,0,44,0,44,0,44,10,44,0,2024
202443,2024-10-26,2025-02-20,lab,sault ste marie phl,43,9,17,9,18,0,0,0,0,0,0,18,0,13,0,0,0,0,0,13,0,13,0,13,4,13,0,2024
202443,2024-10-26,2025-02-20,lab,sault area hospital,43,9,101,10,88,0,0,0,0,0,0,88,0,81,1,0,0,0,0,81,0,81,0,81,14,81,0,2024
202443,2024-10-26,2025-02-20,lab,thunder bay phl,43,9,53,7,54,0,0,1,0,0,0,54,0,49,0,0,0,0,0,49,0,49,0,49,18,49,0,2024
202443,2024-10-26,2025-02-20,province,on,43,9,8918,1620,7713,32,30,4,15,29,3,7718,90,5660,5,1,3,5,90,5660,33,5654,8,5660,701,3958,8,2024
202443,2024-10-26,2025-02-20,province,mb,43,9,1510,292,586,8,5,1,2,8,0,586,3,99,0,0,0,2,0,99,1,125,2,99,28,125,0,2024
202443,2024-10-26,2025-02-20,province,sk,43,9,1977,366,1334,7,0,0,2,2,5,1199,2,521,1,0,0,4,0,521,9,521,1,521,81,521,1,2024
202443,2024-10-26,2025-02-20,province,ab,43,9,5854,730,3313,39,28,10,1,39,0,3143,27,1198,6,10,1,1,0,1198,7,1197,0,1176,128,1198,4,2024
202443,2024-10-26,2025-02-20,region,prairies,43,9,9341,1388,5233,54,33,11,5,49,5,4928,32,1818,7,10,1,7,0,1818,17,1843,3,1796,237,1844,5,2024
202443,2024-10-26,2025-02-20,province,bc,43,9,3485,458,3699,41,13,2,1,39,2,3586,39,1003,15,9,2,14,0,1044,9,1003,14,1027,191,988,4,2024
202443,2024-10-26,2025-02-20,province,yt,43,9,44,0,28,0,0,0,0,0,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202443,2024-10-26,2025-02-20,province,nt,43,9,45,5,45,1,0,0,1,1,0,45,0,NA,NA,NA,NA,NA,NA,45,0,45,0,45,7,NA,NA,2024
202443,2024-10-26,2025-02-20,province,nu,43,9,140,15,90,0,0,0,0,0,0,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202443,2024-10-26,2025-02-20,region,territories,43,9,229,20,163,1,0,0,1,1,0,163,0,NA,NA,NA,NA,NA,NA,45,0,45,0,45,7,NA,NA,2024
202443,2024-10-26,2025-02-20,nation,ca,43,9,35717,5382,27263,152,77,18,36,134,18,25888,385,11243,49,36,11,50,90,11348,130,11310,29,11346,1649,9438,38,2024
202444,2024-11-02,2025-02-20,province,nl,44,10,841,71,749,1,0,0,1,1,0,749,1,749,2,0,0,6,0,749,11,749,1,749,126,749,3,2024
202444,2024-11-02,2025-02-20,province,pe,44,10,168,16,65,0,0,0,0,0,0,65,1,23,0,0,0,3,0,23,0,23,0,23,15,23,0,2024
202444,2024-11-02,2025-02-20,province,ns,44,10,1217,149,1122,2,0,0,2,2,0,1021,3,55,0,1,0,0,0,55,1,55,0,55,15,55,1,2024
202444,2024-11-02,2025-02-20,province,nb,44,10,1122,114,847,2,2,0,0,2,0,847,2,160,1,3,0,3,0,160,5,160,1,160,27,160,3,2024
202444,2024-11-02,2025-02-20,region,atlantic,44,10,3348,350,2783,5,2,0,3,5,0,2682,7,987,3,4,0,12,0,987,17,987,2,987,183,987,7,2024
202444,2024-11-02,2025-02-20,lab,région nord est,44,10,1173,102,1102,4,0,0,3,3,1,661,17,91,0,0,0,1,0,91,3,85,1,91,21,91,4,2024
202444,2024-11-02,2025-02-20,lab,québec chaudière appalaches,44,10,1474,201,1279,1,0,0,1,1,0,1279,48,579,2,0,0,1,0,591,27,579,0,587,119,470,6,2024
202444,2024-11-02,2025-02-20,lab,centre du québec,44,10,2074,292,983,5,0,0,5,5,0,716,64,62,2,0,0,0,0,62,1,62,1,73,14,63,1,2024
202444,2024-11-02,2025-02-20,lab,montréal laval,44,10,1859,236,1900,8,0,0,5,5,3,1695,77,917,13,10,4,3,0,917,16,925,8,950,90,917,3,2024
202444,2024-11-02,2025-02-20,lab,ouest du québec,44,10,1237,194,723,11,0,0,9,9,2,723,18,13,0,1,0,1,0,13,1,13,0,15,9,14,1,2024
202444,2024-11-02,2025-02-20,lab,montérégie,44,10,1478,202,1397,21,0,0,15,15,6,1382,54,8,0,0,0,0,0,8,0,8,0,13,1,8,0,2024
202444,2024-11-02,2025-02-20,province,qc,44,10,9295,1227,7384,50,0,0,38,38,12,6456,278,1670,17,11,4,6,0,1682,48,1672,10,1729,254,1563,15,2024
202444,2024-11-02,2025-02-20,lab,ottawa phl,44,10,200,93,163,0,0,0,0,0,0,163,0,110,0,0,0,0,3,110,0,110,0,110,7,110,0,2024
202444,2024-11-02,2025-02-20,lab,eorla,44,10,966,98,726,6,0,0,5,5,1,726,31,224,16,3,1,10,0,224,15,224,0,224,68,224,0,2024
202444,2024-11-02,2025-02-20,lab,kingston phl,44,10,113,34,102,0,0,0,0,0,0,102,1,75,0,0,0,0,1,75,0,75,1,75,6,75,0,2024
202444,2024-11-02,2025-02-20,lab,peterborough phl,44,10,39,7,83,0,0,0,0,0,0,83,9,62,0,0,0,0,5,62,1,62,0,62,15,62,0,2024
202444,2024-11-02,2025-02-20,lab,cphl toronto,44,10,1432,529,1251,24,23,8,0,24,0,1252,12,958,0,0,0,0,43,958,9,957,1,958,216,957,4,2024
202444,2024-11-02,2025-02-20,lab,uhn mount sinai hospital,44,10,903,86,857,1,0,0,1,1,0,857,2,73,0,0,2,1,0,73,0,73,0,73,5,73,1,2024
202444,2024-11-02,2025-02-20,lab,sick kids hospital toronto,44,10,103,4,294,2,0,0,2,2,0,294,5,294,2,1,0,1,0,294,3,294,1,294,26,294,2,2024
202444,2024-11-02,2025-02-20,lab,shared hospital laboratory,44,10,1957,123,1401,3,3,0,0,3,0,1401,19,1394,0,0,0,0,13,1394,7,1393,2,1393,43,1393,2,2024
202444,2024-11-02,2025-02-20,lab,hamilton phl,44,10,55,12,125,0,11,4,0,0,0,129,2,117,0,0,0,0,9,117,4,113,0,117,31,113,0,2024
202444,2024-11-02,2025-02-20,lab,st josephs hamilton,44,10,1666,111,1616,11,0,0,11,11,0,1616,27,1616,0,0,4,0,0,1616,3,1616,3,1616,171,0,0,2024
202444,2024-11-02,2025-02-20,lab,london phl,44,10,406,124,397,0,0,0,0,0,0,397,1,340,0,0,0,0,2,340,1,340,0,340,27,340,1,2024
202444,2024-11-02,2025-02-20,lab,st josephs london,44,10,425,72,356,1,0,0,0,0,1,356,6,47,0,0,0,0,0,47,1,47,0,47,7,46,0,2024
202444,2024-11-02,2025-02-20,lab,orillia phl,44,10,9,4,9,0,0,0,0,0,0,9,0,9,0,0,0,0,0,9,0,9,0,9,2,9,0,2024
202444,2024-11-02,2025-02-20,lab,sudbury phl,44,10,24,10,23,0,0,0,0,0,0,23,0,17,0,0,0,0,0,17,0,17,0,17,5,17,0,2024
202444,2024-11-02,2025-02-20,lab,timmins phl,44,10,49,17,51,0,0,0,0,0,0,51,2,35,0,0,0,0,5,35,0,35,0,35,5,35,0,2024
202444,2024-11-02,2025-02-20,lab,sault ste marie phl,44,10,22,18,26,0,0,0,0,0,0,26,0,12,0,0,0,0,0,12,0,12,0,12,0,12,0,2024
202444,2024-11-02,2025-02-20,lab,sault area hospital,44,10,124,20,103,0,0,0,0,0,0,103,0,89,0,0,0,0,0,89,0,89,0,89,11,89,1,2024
202444,2024-11-02,2025-02-20,lab,thunder bay phl,44,10,32,15,31,0,0,0,0,0,0,31,0,29,0,0,0,0,0,29,0,29,0,29,3,29,0,2024
202444,2024-11-02,2025-02-20,province,on,44,10,8525,1377,7614,48,37,12,19,46,2,7619,117,5501,18,4,7,12,81,5501,44,5495,8,5500,648,3878,11,2024
202444,2024-11-02,2025-02-20,province,mb,44,10,1514,324,524,15,5,5,5,15,0,524,8,109,0,0,0,2,0,109,1,123,0,109,24,123,0,2024
202444,2024-11-02,2025-02-20,province,sk,44,10,1868,286,1227,2,0,0,0,0,2,1099,2,460,0,2,1,6,0,460,1,460,1,460,81,460,0,2024
202444,2024-11-02,2025-02-20,province,ab,44,10,6108,706,3596,40,32,3,3,38,2,3397,35,1202,5,3,1,1,0,1202,17,1202,0,1176,126,1202,6,2024
202444,2024-11-02,2025-02-20,region,prairies,44,10,9490,1316,5347,57,37,8,8,53,4,5020,45,1771,5,5,2,9,0,1771,19,1785,1,1745,231,1785,6,2024
202444,2024-11-02,2025-02-20,province,bc,44,10,3567,453,3798,52,19,3,2,50,2,3660,47,997,16,3,3,11,0,1023,15,997,12,1010,181,974,2,2024
202444,2024-11-02,2025-02-20,province,yt,44,10,39,2,22,0,0,0,0,0,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202444,2024-11-02,2025-02-20,province,nt,44,10,22,3,22,0,0,0,0,0,0,22,0,NA,NA,NA,NA,NA,NA,22,0,22,0,22,2,NA,NA,2024
202444,2024-11-02,2025-02-20,province,nu,44,10,84,6,64,0,0,0,0,0,0,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202444,2024-11-02,2025-02-20,region,territories,44,10,145,11,108,0,0,0,0,0,0,108,1,NA,NA,NA,NA,NA,NA,22,0,22,0,22,2,NA,NA,2024
202444,2024-11-02,2025-02-20,nation,ca,44,10,34370,4734,27034,212,95,23,70,192,20,25545,495,10926,59,27,16,50,81,10986,143,10958,33,10993,1499,9187,41,2024
202445,2024-11-09,2025-02-20,province,nl,45,11,1015,87,894,1,0,0,1,1,0,894,0,894,5,1,0,7,0,894,13,894,2,894,153,894,3,2024
202445,2024-11-09,2025-02-20,province,pe,45,11,142,15,70,0,0,0,0,0,0,70,1,24,0,0,0,0,0,24,1,24,0,24,12,24,1,2024
202445,2024-11-09,2025-02-20,province,ns,45,11,1340,146,1228,2,0,0,2,2,0,1154,5,52,0,0,0,0,0,52,3,52,0,52,15,52,0,2024
202445,2024-11-09,2025-02-20,province,nb,45,11,1083,96,840,8,7,0,1,8,0,840,7,152,0,3,0,3,0,152,7,152,1,152,38,152,4,2024
202445,2024-11-09,2025-02-20,region,atlantic,45,11,3580,344,3032,11,7,0,4,11,0,2958,13,1122,5,4,0,10,0,1122,24,1122,3,1122,218,1122,8,2024
202445,2024-11-09,2025-02-20,lab,région nord est,45,11,1119,98,1126,7,0,0,5,5,2,726,19,108,2,0,0,4,0,108,4,103,0,108,34,108,4,2024
202445,2024-11-09,2025-02-20,lab,québec chaudière appalaches,45,11,1431,181,1248,1,0,0,0,0,1,1249,78,637,0,0,0,1,0,652,31,637,2,648,123,522,10,2024
202445,2024-11-09,2025-02-20,lab,centre du québec,45,11,2136,260,1055,6,0,0,4,4,2,823,92,41,2,0,0,0,0,41,3,41,1,51,18,43,2,2024
202445,2024-11-09,2025-02-20,lab,montréal laval,45,11,1711,186,1886,16,0,0,11,11,5,1641,80,991,12,6,2,2,0,991,26,997,8,1028,106,991,9,2024
202445,2024-11-09,2025-02-20,lab,ouest du québec,45,11,1302,176,715,3,0,0,2,2,1,714,27,18,1,1,0,0,0,18,2,18,0,20,4,18,2,2024
202445,2024-11-09,2025-02-20,lab,montérégie,45,11,1360,168,1410,8,0,0,6,6,2,1407,51,10,0,0,0,0,0,10,0,10,0,16,3,10,0,2024
202445,2024-11-09,2025-02-20,province,qc,45,11,9059,1069,7440,41,0,0,28,28,13,6560,347,1805,17,7,2,7,0,1820,66,1806,11,1871,288,1692,27,2024
202445,2024-11-09,2025-02-20,lab,ottawa phl,45,11,186,104,208,1,1,0,0,1,0,208,3,127,0,0,0,0,6,127,0,127,1,127,7,127,0,2024
202445,2024-11-09,2025-02-20,lab,eorla,45,11,1010,115,720,5,3,1,0,4,1,720,40,222,4,1,1,6,0,222,13,222,2,222,60,222,1,2024
202445,2024-11-09,2025-02-20,lab,kingston phl,45,11,111,30,94,0,0,0,0,0,0,94,0,72,0,0,0,0,0,72,0,72,0,72,8,72,0,2024
202445,2024-11-09,2025-02-20,lab,peterborough phl,45,11,58,24,119,1,1,0,0,1,0,119,6,80,0,0,0,0,4,80,1,80,0,80,18,80,0,2024
202445,2024-11-09,2025-02-20,lab,cphl toronto,45,11,1647,519,1523,19,23,2,0,17,2,1523,27,1201,0,0,0,0,44,1201,7,1201,1,1201,217,1201,16,2024
202445,2024-11-09,2025-02-20,lab,uhn mount sinai hospital,45,11,990,88,906,4,0,0,3,3,1,906,7,103,0,0,4,0,0,103,0,103,0,103,7,103,0,2024
202445,2024-11-09,2025-02-20,lab,sick kids hospital toronto,45,11,115,4,171,3,0,0,3,3,0,171,9,171,1,1,0,1,0,171,8,171,1,171,57,171,1,2024
202445,2024-11-09,2025-02-20,lab,shared hospital laboratory,45,11,1931,101,1421,5,4,0,1,5,0,1421,33,1417,0,0,0,0,16,1417,11,1419,1,1419,63,1419,0,2024
202445,2024-11-09,2025-02-20,lab,hamilton phl,45,11,84,22,128,3,8,1,0,3,0,128,3,116,0,0,0,0,1,116,6,116,2,116,28,116,0,2024
202445,2024-11-09,2025-02-20,lab,st josephs hamilton,45,11,1465,81,1410,4,0,0,3,3,1,1410,31,1410,0,0,3,0,0,1410,10,1410,1,1410,133,0,0,2024
202445,2024-11-09,2025-02-20,lab,london phl,45,11,414,137,385,2,2,0,0,2,0,385,2,336,0,0,0,0,10,336,1,336,0,336,31,336,4,2024
202445,2024-11-09,2025-02-20,lab,st josephs london,45,11,537,90,529,3,0,0,2,2,1,529,15,65,0,0,0,0,1,65,0,65,0,65,8,66,0,2024
202445,2024-11-09,2025-02-20,lab,orillia phl,45,11,12,3,14,0,0,0,0,0,0,14,0,14,0,0,0,0,0,14,0,14,0,14,2,14,0,2024
202445,2024-11-09,2025-02-20,lab,sudbury phl,45,11,12,6,14,0,0,0,0,0,0,14,0,9,0,0,0,0,0,9,0,9,0,9,2,9,0,2024
202445,2024-11-09,2025-02-20,lab,timmins phl,45,11,29,5,30,0,0,0,0,0,0,30,1,24,0,0,0,0,1,24,0,24,0,24,4,24,0,2024
202445,2024-11-09,2025-02-20,lab,sault ste marie phl,45,11,20,15,21,0,0,0,0,0,0,21,1,13,0,0,0,0,0,13,0,13,0,13,1,13,0,2024
202445,2024-11-09,2025-02-20,lab,sault area hospital,45,11,101,16,81,0,0,0,0,0,0,81,2,75,0,0,0,0,0,75,0,75,0,75,14,75,0,2024
202445,2024-11-09,2025-02-20,lab,thunder bay phl,45,11,39,8,40,0,0,0,0,0,0,40,0,37,0,0,0,0,2,37,0,37,0,37,6,37,0,2024
202445,2024-11-09,2025-02-20,province,on,45,11,8761,1368,7814,50,42,4,12,44,6,7814,180,5492,5,2,8,7,85,5492,57,5494,9,5494,666,4085,22,2024
202445,2024-11-09,2025-02-20,province,mb,45,11,1349,243,865,15,0,5,10,15,0,865,3,68,1,2,0,1,0,68,1,68,1,68,12,68,0,2024
202445,2024-11-09,2025-02-20,province,sk,45,11,1854,271,1191,5,0,0,3,3,2,1094,16,466,2,2,1,3,0,466,3,466,1,466,65,466,2,2024
202445,2024-11-09,2025-02-20,province,ab,45,11,6069,699,3631,74,40,23,3,66,8,3424,74,1148,4,5,3,2,0,1147,6,1144,0,1124,122,1148,4,2024
202445,2024-11-09,2025-02-20,region,prairies,45,11,9272,1213,5687,94,40,28,16,84,10,5383,93,1682,7,9,4,6,0,1681,10,1678,2,1658,199,1682,6,2024
202445,2024-11-09,2025-02-20,province,bc,45,11,3471,303,3848,76,29,13,5,64,12,3715,79,1205,17,13,5,27,0,1233,8,1205,8,1242,220,1195,4,2024
202445,2024-11-09,2025-02-20,province,yt,45,11,50,4,31,0,0,0,0,0,0,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202445,2024-11-09,2025-02-20,province,nt,45,11,25,3,24,1,1,0,0,1,0,24,0,NA,NA,NA,NA,NA,NA,24,0,24,0,24,8,NA,NA,2024
202445,2024-11-09,2025-02-20,province,nu,45,11,100,1,84,0,0,0,0,0,0,84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202445,2024-11-09,2025-02-20,region,territories,45,11,175,8,139,1,1,0,0,1,0,139,2,NA,NA,NA,NA,NA,NA,24,0,24,0,24,8,NA,NA,2024
202445,2024-11-09,2025-02-20,nation,ca,45,11,34318,4305,27960,273,119,45,65,232,41,26569,714,11306,51,35,19,57,85,11372,165,11329,33,11411,1599,9776,67,2024
202446,2024-11-16,2025-02-20,province,nl,46,12,882,83,776,2,0,0,0,0,2,776,2,776,7,2,1,7,0,776,20,776,2,776,136,776,7,2024
202446,2024-11-16,2025-02-20,province,pe,46,12,163,18,81,0,0,0,0,0,0,81,3,24,0,0,0,1,0,24,0,24,0,24,12,24,0,2024
202446,2024-11-16,2025-02-20,province,ns,46,12,1211,89,1165,3,0,0,2,2,1,1091,15,46,0,0,0,0,0,46,0,46,0,46,12,46,0,2024
202446,2024-11-16,2025-02-20,province,nb,46,12,1024,91,926,25,15,0,10,25,0,924,16,144,0,2,0,0,0,144,5,144,3,144,41,144,6,2024
202446,2024-11-16,2025-02-20,region,atlantic,46,12,3280,281,2948,30,15,0,12,27,3,2872,36,990,7,4,1,8,0,990,25,990,5,990,201,990,13,2024
202446,2024-11-16,2025-02-20,lab,région nord est,46,12,1193,130,1187,1,0,0,1,1,0,724,26,105,3,1,0,1,0,105,5,98,1,105,26,105,5,2024
202446,2024-11-16,2025-02-20,lab,québec chaudière appalaches,46,12,1443,145,1387,7,0,0,5,5,2,1388,108,670,0,0,0,3,0,687,45,671,1,685,151,560,20,2024
202446,2024-11-16,2025-02-20,lab,centre du québec,46,12,2009,244,1242,5,0,0,5,5,0,841,104,44,0,0,0,1,0,43,2,44,0,59,16,45,1,2024
202446,2024-11-16,2025-02-20,lab,montréal laval,46,12,1649,159,1911,34,0,0,33,33,1,1564,100,914,9,4,1,0,0,914,30,936,10,942,111,914,4,2024
202446,2024-11-16,2025-02-20,lab,ouest du québec,46,12,1274,153,714,1,0,0,1,1,0,707,44,18,1,0,0,1,0,18,1,18,0,20,5,19,0,2024
202446,2024-11-16,2025-02-20,lab,montérégie,46,12,1288,156,1440,7,0,0,4,4,3,1440,70,7,0,0,0,0,0,7,1,7,1,13,1,7,0,2024
202446,2024-11-16,2025-02-20,province,qc,46,12,8856,987,7881,55,0,0,49,49,6,6664,452,1758,13,5,1,6,0,1774,84,1774,13,1824,310,1650,30,2024
202446,2024-11-16,2025-02-20,lab,ottawa phl,46,12,141,48,130,0,0,0,0,0,0,130,5,95,0,0,0,0,6,95,2,95,1,95,16,95,2,2024
202446,2024-11-16,2025-02-20,lab,eorla,46,12,908,94,668,6,3,0,2,5,1,668,46,173,9,4,0,3,0,173,10,173,0,173,53,173,0,2024
202446,2024-11-16,2025-02-20,lab,kingston phl,46,12,84,24,72,0,0,0,0,0,0,72,0,48,0,0,0,0,1,48,0,48,0,48,11,48,0,2024
202446,2024-11-16,2025-02-20,lab,peterborough phl,46,12,32,6,86,0,1,0,0,0,0,86,16,72,0,0,0,0,2,72,2,72,0,72,14,72,0,2024
202446,2024-11-16,2025-02-20,lab,cphl toronto,46,12,1267,345,1217,6,9,1,0,6,0,1217,24,989,0,0,0,0,59,989,19,988,3,989,175,988,1,2024
202446,2024-11-16,2025-02-20,lab,uhn mount sinai hospital,46,12,784,52,821,3,0,0,3,3,0,821,9,109,0,0,4,1,0,109,0,109,1,109,8,109,0,2024
202446,2024-11-16,2025-02-20,lab,sick kids hospital toronto,46,12,100,3,177,3,0,0,1,1,2,177,23,177,7,5,0,0,0,177,3,177,2,177,56,177,0,2024
202446,2024-11-16,2025-02-20,lab,shared hospital laboratory,46,12,1611,65,1176,9,6,0,1,7,2,1176,51,1166,0,0,0,0,20,1166,7,1167,3,1167,50,1167,2,2024
202446,2024-11-16,2025-02-20,lab,hamilton phl,46,12,64,16,150,0,5,3,0,0,0,151,10,140,0,0,0,0,7,140,4,139,2,140,24,139,0,2024
202446,2024-11-16,2025-02-20,lab,st josephs hamilton,46,12,1319,66,1297,6,0,0,6,6,0,1297,32,1297,0,0,3,0,0,1297,4,1297,1,1297,107,0,0,2024
202446,2024-11-16,2025-02-20,lab,london phl,46,12,441,108,388,0,0,0,0,0,0,388,4,313,0,0,0,0,11,313,1,313,1,313,27,313,0,2024
202446,2024-11-16,2025-02-20,lab,st josephs london,46,12,522,68,522,2,0,0,2,2,0,522,26,62,0,0,0,0,2,62,1,62,0,62,4,62,0,2024
202446,2024-11-16,2025-02-20,lab,orillia phl,46,12,11,8,13,0,0,0,0,0,0,13,0,12,0,0,0,0,0,12,0,12,0,12,0,12,0,2024
202446,2024-11-16,2025-02-20,lab,sudbury phl,46,12,13,3,22,0,0,0,0,0,0,22,2,19,0,0,0,0,0,19,0,19,0,19,2,19,0,2024
202446,2024-11-16,2025-02-20,lab,timmins phl,46,12,48,10,43,0,0,0,0,0,0,43,1,33,0,0,0,0,1,33,0,33,0,33,5,33,0,2024
